"Year","Month","Latitude","Longitude","AddressAccuracy","Species","Virus"
2007,"8",41.766202,-87.562889,9,"CULEX RESTUANS","0"
2007,"8",41.766202,-87.562889,9,"CULEX PIPIENS","0"
2007,"8",41.766202,-87.562889,9,"CULEX PIPIENS","0"
2007,"8",41.766202,-87.562889,9,"CULEX PIPIENS","0"
2007,"8",41.754676,-87.612922,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.754676,-87.612922,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.754676,-87.612922,9,"CULEX RESTUANS","0"
2007,"8",41.754676,-87.612922,9,"CULEX RESTUANS","0"
2007,"8",41.754676,-87.612922,9,"CULEX RESTUANS","0"
2007,"8",41.754676,-87.612922,9,"CULEX PIPIENS","0"
2007,"8",41.821582,-87.627796,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.821582,-87.627796,9,"CULEX PIPIENS/RESTUANS","1"
2007,"8",41.821582,-87.627796,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.821582,-87.627796,9,"CULEX RESTUANS","0"
2007,"8",41.821582,-87.627796,9,"CULEX PIPIENS","0"
2007,"8",41.821582,-87.627796,9,"CULEX PIPIENS","0"
2007,"8",41.803423,-87.642984,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.803423,-87.642984,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.803423,-87.642984,8,"CULEX PIPIENS/RESTUANS","1"
2007,"8",41.803423,-87.642984,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.803423,-87.642984,8,"CULEX RESTUANS","0"
2007,"8",41.803423,-87.642984,8,"CULEX PIPIENS","0"
2007,"8",41.803423,-87.642984,8,"CULEX PIPIENS","0"
2007,"8",41.803423,-87.642984,8,"CULEX PIPIENS","0"
2007,"8",41.754292,-87.590773,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.754292,-87.590773,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.754292,-87.590773,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.754292,-87.590773,9,"CULEX RESTUANS","0"
2007,"8",41.754292,-87.590773,9,"CULEX RESTUANS","0"
2007,"8",41.754292,-87.590773,9,"CULEX RESTUANS","0"
2007,"8",41.754292,-87.590773,9,"CULEX PIPIENS","0"
2007,"8",41.754292,-87.590773,9,"CULEX PIPIENS","0"
2007,"8",41.798697,-87.736812,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.798697,-87.736812,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.798697,-87.736812,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.798697,-87.736812,8,"CULEX RESTUANS","0"
2007,"8",41.798697,-87.736812,8,"CULEX RESTUANS","0"
2007,"8",41.798697,-87.736812,8,"CULEX PIPIENS","0"
2007,"8",41.798697,-87.736812,8,"CULEX PIPIENS","0"
2007,"8",41.798697,-87.736812,8,"CULEX TERRITANS","0"
2007,"8",41.798697,-87.736812,8,"CULEX TERRITANS","0"
2007,"8",41.776156,-87.778927,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.776156,-87.778927,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.776156,-87.778927,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.776156,-87.778927,9,"CULEX RESTUANS","0"
2007,"8",41.776156,-87.778927,9,"CULEX RESTUANS","0"
2007,"8",41.776156,-87.778927,9,"CULEX PIPIENS","0"
2007,"8",41.776156,-87.778927,9,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX SALINARIUS","0"
2007,"8",41.673408,-87.599862,5,"CULEX TERRITANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","1"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX SALINARIUS","0"
2007,"8",41.726465,-87.585413,5,"CULEX TERRITANS","0"
2007,"8",41.729669,-87.582699,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.729669,-87.582699,5,"CULEX PIPIENS","0"
2007,"8",41.704572,-87.565666,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.704572,-87.565666,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.704572,-87.565666,8,"CULEX RESTUANS","0"
2007,"8",41.704572,-87.565666,8,"CULEX PIPIENS","0"
2007,"8",41.704572,-87.565666,8,"CULEX SALINARIUS","0"
2007,"8",41.74785,-87.702716,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.74785,-87.702716,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.74785,-87.702716,9,"CULEX PIPIENS","0"
2007,"8",41.74785,-87.702716,9,"CULEX PIPIENS","0"
2007,"8",41.775051,-87.655356,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.775051,-87.655356,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.775051,-87.655356,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.644612,-87.604498,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.644612,-87.604498,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.733643,-87.55551,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.733643,-87.55551,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.733643,-87.55551,8,"CULEX RESTUANS","0"
2007,"8",41.733643,-87.55551,8,"CULEX PIPIENS","0"
2007,"8",41.717753,-87.531657,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.717753,-87.531657,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.717753,-87.531657,8,"CULEX RESTUANS","0"
2007,"8",41.717753,-87.531657,8,"CULEX PIPIENS","0"
2007,"8",41.750498,-87.605294,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.750498,-87.605294,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.750498,-87.605294,5,"CULEX RESTUANS","0"
2007,"8",41.750498,-87.605294,5,"CULEX RESTUANS","0"
2007,"8",41.750498,-87.605294,5,"CULEX PIPIENS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","1"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","1"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","1"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS","0"
2007,"8",41.702724,-87.536497,5,"CULEX TERRITANS","0"
2007,"8",41.984809,-87.728492,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.984809,-87.728492,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.984809,-87.728492,8,"CULEX RESTUANS","0"
2007,"8",41.772846,-87.740029,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.772846,-87.740029,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.772846,-87.740029,9,"CULEX RESTUANS","0"
2007,"8",41.772846,-87.740029,9,"CULEX PIPIENS","0"
2007,"8",41.772846,-87.740029,9,"CULEX TERRITANS","0"
2007,"8",41.825902,-87.667827,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.825902,-87.667827,5,"CULEX PIPIENS","0"
2007,"8",41.688324,-87.676709,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.688324,-87.676709,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.688324,-87.676709,8,"CULEX RESTUANS","0"
2007,"8",41.862292,-87.64886,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.862292,-87.64886,8,"CULEX RESTUANS","0"
2007,"8",41.731922,-87.677512,8,"CULEX PIPIENS/RESTUANS","1"
2007,"8",41.731922,-87.677512,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.731922,-87.677512,8,"CULEX RESTUANS","0"
2007,"8",41.731922,-87.677512,8,"CULEX PIPIENS","0"
2007,"8",41.731922,-87.677512,8,"CULEX PIPIENS","0"
2007,"8",41.731922,-87.677512,8,"CULEX SALINARIUS","0"
2007,"8",41.723195,-87.64997,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.868077,-87.666901,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.868077,-87.666901,9,"CULEX RESTUANS","0"
2007,"8",41.869216,-87.627561,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.869216,-87.627561,8,"CULEX PIPIENS","0"
2007,"8",41.662014,-87.724608,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.662014,-87.724608,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.662014,-87.724608,8,"CULEX RESTUANS","0"
2007,"8",41.662014,-87.724608,8,"CULEX RESTUANS","0"
2007,"8",41.662014,-87.724608,8,"CULEX PIPIENS","0"
2007,"8",41.662014,-87.724608,8,"CULEX PIPIENS","0"
2007,"8",41.682587,-87.707973,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.682587,-87.707973,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.682587,-87.707973,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.682587,-87.707973,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.682587,-87.707973,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.682587,-87.707973,9,"CULEX RESTUANS","0"
2007,"8",41.682587,-87.707973,9,"CULEX PIPIENS","0"
2007,"8",41.682587,-87.707973,9,"CULEX PIPIENS","0"
2007,"8",41.725517,-87.614258,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.721474,-87.648064,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.721474,-87.648064,8,"CULEX RESTUANS","0"
2007,"8",41.869107,-87.696293,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.869107,-87.696293,9,"CULEX RESTUANS","0"
2007,"8",41.869107,-87.696293,9,"CULEX PIPIENS","0"
2007,"8",41.719059,-87.675088,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.719059,-87.675088,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.719059,-87.675088,9,"CULEX RESTUANS","0"
2007,"8",41.719059,-87.675088,9,"CULEX PIPIENS","0"
2007,"8",41.692555,-87.598865,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.903002,-87.688267,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.903002,-87.688267,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.903002,-87.688267,8,"CULEX PIPIENS","0"
2007,"8",41.704336,-87.703736,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.704336,-87.703736,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.822536,-87.666343,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.822536,-87.666343,9,"CULEX RESTUANS","0"
2007,"8",41.778748,-87.586427,8,"CULEX RESTUANS","0"
2007,"8",41.821582,-87.627796,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.821582,-87.627796,9,"CULEX RESTUANS","0"
2007,"8",41.803423,-87.642984,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.803423,-87.642984,8,"CULEX RESTUANS","0"
2007,"8",41.754292,-87.590773,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.754292,-87.590773,9,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.673408,-87.599862,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX RESTUANS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","0"
2007,"8",41.726465,-87.585413,5,"CULEX PIPIENS","1"
2007,"8",41.678618,-87.559308,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.678618,-87.559308,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.678618,-87.559308,5,"CULEX PIPIENS","0"
2007,"8",41.678618,-87.559308,5,"CULEX PIPIENS","0"
2007,"8",41.678618,-87.559308,5,"CULEX TERRITANS","0"
2007,"8",41.678618,-87.559308,5,"CULEX TERRITANS","0"
2007,"8",41.737052,-87.543067,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.740641,-87.546587,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.740641,-87.546587,5,"CULEX RESTUANS","0"
2007,"8",41.740641,-87.546587,5,"CULEX PIPIENS","0"
2007,"8",41.740641,-87.546587,5,"CULEX TERRITANS","0"
2007,"8",41.680946,-87.535198,8,"CULEX PIPIENS/RESTUANS","1"
2007,"8",41.680946,-87.535198,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.680946,-87.535198,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.680946,-87.535198,8,"CULEX RESTUANS","0"
2007,"8",41.680946,-87.535198,8,"CULEX PIPIENS","0"
2007,"8",41.680946,-87.535198,8,"CULEX PIPIENS","0"
2007,"8",41.680946,-87.535198,8,"CULEX PIPIENS","0"
2007,"8",41.680946,-87.535198,8,"CULEX PIPIENS","0"
2007,"8",41.680946,-87.535198,8,"CULEX TERRITANS","0"
2007,"8",41.686398,-87.531635,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.686398,-87.531635,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.686398,-87.531635,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.686398,-87.531635,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.686398,-87.531635,8,"CULEX RESTUANS","0"
2007,"8",41.686398,-87.531635,8,"CULEX TERRITANS","0"
2007,"8",41.686398,-87.531635,8,"CULEX TERRITANS","0"
2007,"8",41.729669,-87.582699,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.729669,-87.582699,5,"CULEX PIPIENS","0"
2007,"8",41.704572,-87.565666,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.704572,-87.565666,8,"CULEX PIPIENS","0"
2007,"8",41.644612,-87.604498,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.644612,-87.604498,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.644612,-87.604498,5,"CULEX PIPIENS","0"
2007,"8",41.733643,-87.55551,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.733643,-87.55551,8,"CULEX PIPIENS","0"
2007,"8",41.717753,-87.531657,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.717753,-87.531657,8,"CULEX PIPIENS","0"
2007,"8",41.750498,-87.605294,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.750498,-87.605294,5,"CULEX RESTUANS","0"
2007,"8",41.750498,-87.605294,5,"CULEX PIPIENS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX RESTUANS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS","0"
2007,"8",41.702724,-87.536497,5,"CULEX PIPIENS","0"
2007,"8",41.702724,-87.536497,5,"CULEX TERRITANS","0"
2007,"8",41.825902,-87.667827,5,"CULEX PIPIENS","0"
2007,"8",41.686398,-87.531635,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.686398,-87.531635,8,"CULEX PIPIENS","0"
2007,"8",41.686398,-87.531635,8,"CULEX PIPIENS","0"
2007,"8",41.686398,-87.531635,8,"CULEX PIPIENS","0"
2007,"8",41.686398,-87.531635,8,"CULEX PIPIENS","0"
2007,"8",41.95469,-87.800991,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.95469,-87.800991,9,"CULEX RESTUANS","0"
2007,"8",41.95469,-87.800991,9,"CULEX PIPIENS","0"
2007,"8",41.994991,-87.769279,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.994991,-87.769279,9,"CULEX PIPIENS","0"
2007,"8",41.974089,-87.824812,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.974089,-87.824812,8,"CULEX RESTUANS","0"
2007,"8",41.974089,-87.824812,8,"CULEX PIPIENS","1"
2007,"8",41.9216,-87.666455,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.9216,-87.666455,8,"CULEX PIPIENS","0"
2007,"8",41.891118,-87.654491,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.891118,-87.654491,8,"CULEX PIPIENS","0"
2007,"8",41.867108,-87.654224,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.867108,-87.654224,8,"CULEX PIPIENS","0"
2007,"8",41.896282,-87.655232,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.896282,-87.655232,8,"CULEX PIPIENS","0"
2007,"8",41.919343,-87.694259,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.919343,-87.694259,8,"CULEX PIPIENS","0"
2007,"8",41.921965,-87.632085,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.688324,-87.676709,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.688324,-87.676709,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.688324,-87.676709,8,"CULEX RESTUANS","0"
2007,"8",41.688324,-87.676709,8,"CULEX PIPIENS","0"
2007,"8",41.688324,-87.676709,8,"CULEX PIPIENS","0"
2007,"8",41.862292,-87.64886,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.862292,-87.64886,8,"CULEX PIPIENS","0"
2007,"8",41.720848,-87.666014,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.720848,-87.666014,9,"CULEX PIPIENS","0"
2007,"8",41.731922,-87.677512,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.731922,-87.677512,8,"CULEX RESTUANS","0"
2007,"8",41.731922,-87.677512,8,"CULEX PIPIENS","0"
2007,"8",41.731922,-87.677512,8,"CULEX SALINARIUS","0"
2007,"8",41.891126,-87.61156,5,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.999129,-87.795585,8,"CULEX PIPIENS/RESTUANS","1"
2007,"8",41.999129,-87.795585,8,"CULEX PIPIENS","1"
2007,"8",42.01743,-87.687769,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",42.01743,-87.687769,8,"CULEX PIPIENS","0"
2007,"8",41.907645,-87.760886,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.907645,-87.760886,8,"CULEX PIPIENS","0"
2007,"8",41.732984,-87.649642,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.732984,-87.649642,8,"CULEX RESTUANS","0"
2007,"8",41.732984,-87.649642,8,"CULEX PIPIENS","0"
2007,"8",41.732984,-87.649642,8,"CULEX TERRITANS","0"
2007,"8",41.981964,-87.812827,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.981964,-87.812827,8,"CULEX RESTUANS","0"
2007,"8",41.981964,-87.812827,8,"CULEX PIPIENS","0"
2007,"8",41.944869,-87.832763,8,"CULEX PIPIENS/RESTUANS","1"
2007,"8",41.944869,-87.832763,8,"CULEX RESTUANS","0"
2007,"8",41.944869,-87.832763,8,"CULEX PIPIENS","1"
2007,"8",42.011601,-87.811506,8,"CULEX PIPIENS/RESTUANS","0"
2007,"8",42.011601,-87.811506,8,"CULEX PIPIENS","1"
2007,"8",41.94983,-87.698457,9,"CULEX PIPIENS","0"
2007,"8",41.979243,-87.750938,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.979243,-87.750938,9,"CULEX PIPIENS","0"
2007,"8",41.986921,-87.689778,9,"CULEX PIPIENS/RESTUANS","0"
2007,"8",41.986921,-87.689778,9,"CULEX PIPIENS","0"
